subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,is_active,account_name,industry,country,signup_date,referral_source,tenure_days,tenure_months,month,total_usage_events,total_usage_time,total_errors
S-078e94,A-3a7284,2024-11-28,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,0,1,Company_93,FinTech,US,2024-11-17,organic,427,14.2,2024-11,70.0,26188.0,2.0
S-f869a0,A-726cfa,2024-02-29,,Basic,24,456,5472,False,True,False,False,monthly,True,0,1,Company_82,DevTools,US,2023-07-01,partner,700,23.3,2024-02,30.0,9158.0,2.0
S-b57a5e,A-17939a,2024-12-30,,Basic,20,380,4560,False,False,False,False,annual,True,0,1,Company_162,HealthTech,US,2024-12-26,organic,395,13.2,2024-12,44.0,8609.0,1.0
S-a66766,A-9f9299,2024-03-09,,Basic,28,532,6384,False,False,False,False,monthly,False,0,1,Company_133,FinTech,US,2023-09-02,organic,691,23.0,2024-03,50.0,13540.0,4.0
S-13a013,A-8bde0c,2024-12-19,,Basic,23,437,5244,False,False,False,False,annual,True,0,1,Company_287,DevTools,US,2024-11-04,organic,406,13.5,2024-12,45.0,16375.0,9.0
S-813cdc,A-39b19f,2023-07-04,,Pro,20,980,11760,False,False,False,False,annual,True,0,1,Company_176,FinTech,US,2023-02-03,partner,940,31.3,2023-07,70.0,16760.0,3.0
S-b6e15a,A-67be94,2023-09-17,2024-02-18,Enterprise,37,7363,88356,False,False,False,True,monthly,False,1,0,Company_276,EdTech,US,2023-04-04,organic,154,5.1,2023-09,57.0,7521.0,3.0
S-db3856,A-ccabf0,2023-11-18,,Pro,21,1029,12348,False,False,False,False,annual,True,0,1,Company_471,HealthTech,IN,2023-11-06,organic,803,26.8,2023-11,40.0,18250.0,1.0
S-dbc4d5,A-751c58,2024-08-24,,Pro,15,735,8820,False,False,False,False,annual,True,0,1,Company_393,FinTech,UK,2024-07-18,organic,523,17.4,2024-08,77.0,30006.0,5.0
S-eabdce,A-9208f0,2023-05-15,,Enterprise,14,2786,33432,False,False,False,False,annual,True,0,1,Company_79,EdTech,US,2023-05-11,organic,990,33.0,2023-05,87.0,26666.0,4.0
S-19029a,A-712f1c,2024-12-11,,Pro,17,833,9996,False,False,False,False,annual,True,0,1,Company_331,DevTools,US,2023-12-16,ads,414,13.8,2024-12,81.0,19625.0,1.0
S-05be05,A-e7beab,2024-03-16,2024-05-30,Enterprise,5,995,11940,False,False,False,True,annual,True,1,0,Company_458,EdTech,DE,2023-10-20,organic,75,2.5,2024-03,45.0,14107.0,1.0
S-222167,A-c1e51e,2024-12-29,2024-12-31,Basic,41,779,9348,False,False,False,True,annual,True,1,0,Company_173,FinTech,US,2024-10-02,organic,2,0.1,2024-12,69.0,25879.0,5.0
S-a68d25,A-31ab9a,2024-03-23,,Basic,15,285,3420,False,False,False,False,monthly,True,0,1,Company_460,FinTech,DE,2024-03-03,organic,677,22.6,2024-03,45.0,13645.0,4.0
S-4305f1,A-afa505,2024-01-08,,Pro,70,3430,41160,False,False,False,False,monthly,True,0,1,Company_157,DevTools,US,2023-12-27,partner,752,25.1,2024-01,43.0,16335.0,4.0
S-95cc5a,A-9bfc9f,2024-03-14,,Basic,53,1007,12084,False,True,False,False,annual,True,0,1,Company_228,DevTools,CA,2023-09-14,ads,686,22.9,2024-03,39.0,14084.0,0.0
S-0b7de7,A-eb7fac,2024-09-03,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,0,1,Company_28,DevTools,US,2023-10-28,organic,513,17.1,2024-09,41.0,13385.0,6.0
S-f5888c,A-4e631b,2024-12-10,,Basic,22,418,5016,False,False,False,False,annual,True,0,1,Company_298,FinTech,US,2024-03-16,other,415,13.8,2024-12,62.0,13059.0,1.0
S-28489e,A-fd7ad3,2024-11-02,,Basic,12,0,0,True,False,False,False,annual,True,0,1,Company_100,Cybersecurity,US,2024-11-01,event,453,15.1,2024-11,47.0,15114.0,2.0
S-98dd7d,A-e6afc1,2023-05-24,,Enterprise,51,10149,121788,False,False,False,False,annual,True,0,1,Company_346,DevTools,US,2023-02-24,ads,981,32.7,2023-05,30.0,17750.0,0.0
S-b10cfa,A-503d5a,2024-06-28,,Pro,6,294,3528,False,False,False,False,monthly,True,0,1,Company_99,FinTech,US,2023-10-21,other,580,19.3,2024-06,35.0,10224.0,0.0
S-3199cf,A-068fc6,2024-07-20,,Pro,35,1715,20580,False,False,False,False,monthly,True,0,1,Company_465,EdTech,US,2023-07-17,event,558,18.6,2024-07,72.0,27967.0,5.0
S-61d573,A-0dbdc6,2024-04-24,,Pro,30,1470,17640,False,False,False,False,annual,True,0,1,Company_366,Cybersecurity,DE,2023-02-12,other,645,21.5,2024-04,55.0,17443.0,3.0
S-2dbf26,A-dfbd31,2023-12-10,,Pro,14,0,0,True,False,False,False,annual,True,0,1,Company_190,DevTools,UK,2023-12-04,partner,781,26.0,2023-12,90.0,26914.0,2.0
S-eae773,A-88c6ca,2024-12-03,,Pro,11,539,6468,False,False,False,False,monthly,True,0,1,Company_179,FinTech,DE,2024-10-25,ads,422,14.1,2024-12,36.0,9799.0,2.0
S-18b808,A-425e76,2024-08-13,,Enterprise,9,1791,21492,False,False,False,False,annual,True,0,1,Company_110,DevTools,UK,2023-05-17,other,534,17.8,2024-08,24.0,7200.0,6.0
S-d90f0a,A-e19ff6,2024-10-23,,Pro,26,1274,15288,False,False,False,False,monthly,False,0,1,Company_411,Cybersecurity,UK,2023-07-28,partner,463,15.4,2024-10,20.0,8759.0,3.0
S-82be96,A-7920cc,2024-11-29,,Pro,39,1911,22932,False,False,False,False,annual,True,0,1,Company_412,Cybersecurity,FR,2023-11-23,ads,426,14.2,2024-11,12.0,3276.0,0.0
S-7bd2d7,A-9b9fe9,2024-11-28,,Enterprise,50,9950,119400,False,False,False,False,monthly,True,0,1,Company_71,EdTech,AU,2023-09-28,other,427,14.2,2024-11,39.0,12668.0,5.0
S-5f3359,A-9174e0,2024-12-10,,Pro,37,1813,21756,False,False,False,False,annual,True,0,1,Company_73,Cybersecurity,US,2024-12-04,partner,415,13.8,2024-12,38.0,17818.0,2.0
S-9d7c19,A-82d8a6,2024-12-31,2024-12-31,Pro,5,245,2940,False,False,False,True,annual,True,1,0,Company_444,Cybersecurity,UK,2024-11-28,ads,0,0.0,2024-12,26.0,3982.0,0.0
S-2bc644,A-2d4502,2024-04-30,,Pro,8,392,4704,False,False,False,False,annual,True,0,1,Company_45,FinTech,IN,2024-04-29,event,639,21.3,2024-04,46.0,11359.0,3.0
S-ec8b34,A-de58ca,2023-10-09,,Enterprise,62,12338,148056,False,False,False,False,annual,False,0,1,Company_212,HealthTech,DE,2023-04-13,organic,843,28.1,2023-10,30.0,12900.0,1.0
S-1d2d00,A-a7bd4b,2024-09-18,2024-10-13,Basic,9,171,2052,False,False,False,True,monthly,True,1,0,Company_363,Cybersecurity,US,2023-02-15,ads,25,0.8,2024-09,76.0,19494.0,5.0
S-9a44ec,A-bf7919,2024-12-21,2024-12-29,Pro,15,735,8820,False,False,False,True,annual,True,1,0,Company_426,HealthTech,US,2024-11-27,organic,8,0.3,2024-12,75.0,23319.0,3.0
S-6c109f,A-c42f1f,2024-10-13,,Enterprise,12,2388,28656,False,False,False,False,annual,True,0,1,Company_21,HealthTech,US,2024-07-28,other,473,15.8,2024-10,27.0,10290.0,1.0
S-f99f9e,A-dbc825,2024-10-19,2024-12-17,Enterprise,55,10945,131340,False,False,False,True,monthly,True,1,0,Company_252,EdTech,FR,2024-01-07,partner,59,2.0,2024-10,17.0,5645.0,0.0
S-9dda85,A-462d45,2024-01-16,2024-05-29,Basic,89,1691,20292,False,False,False,True,annual,False,1,0,Company_13,Cybersecurity,US,2024-01-15,partner,134,4.5,2024-01,37.0,3983.0,2.0
S-94009b,A-9f0b68,2024-10-08,,Enterprise,10,1990,23880,False,False,True,False,annual,True,0,1,Company_489,EdTech,US,2024-04-28,ads,478,15.9,2024-10,8.0,1512.0,0.0
S-834097,A-9badbd,2024-12-03,,Enterprise,5,995,11940,False,False,False,False,annual,True,0,1,Company_63,Cybersecurity,DE,2024-06-19,ads,422,14.1,2024-12,99.0,28673.0,9.0
S-61efc1,A-05d3b3,2023-11-27,,Pro,9,0,0,True,False,False,False,monthly,False,0,1,Company_213,DevTools,AU,2023-05-28,ads,794,26.5,2023-11,60.0,19483.0,1.0
S-d1527e,A-956988,2024-12-07,,Pro,26,1274,15288,False,False,False,False,annual,True,0,1,Company_14,EdTech,UK,2024-11-30,ads,418,13.9,2024-12,32.0,9453.0,1.0
S-caec41,A-55f257,2024-01-24,,Enterprise,23,4577,54924,False,True,False,False,annual,True,0,1,Company_496,FinTech,US,2023-12-21,organic,736,24.5,2024-01,23.0,5477.0,4.0
S-921dc3,A-a865bd,2024-05-22,,Enterprise,38,7562,90744,False,False,False,False,annual,False,0,1,Company_297,Cybersecurity,US,2023-09-19,organic,617,20.6,2024-05,51.0,14198.0,3.0
S-038f6f,A-82d8a6,2024-12-14,2024-12-29,Enterprise,10,0,0,True,True,False,True,monthly,True,1,0,Company_444,Cybersecurity,UK,2024-11-28,ads,15,0.5,2024-12,11.0,1177.0,0.0
S-93dc0e,A-8e47ca,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True,1,0,Company_191,HealthTech,US,2024-02-15,organic,36,1.2,2024-11,52.0,20234.0,3.0
S-10702d,A-59f724,2024-03-14,,Basic,3,0,0,True,False,False,False,monthly,True,0,1,Company_432,HealthTech,US,2023-11-03,other,686,22.9,2024-03,36.0,3723.0,4.0
S-737a28,A-a1bbb6,2024-02-26,,Pro,8,392,4704,False,False,False,False,monthly,True,0,1,Company_74,DevTools,CA,2023-04-05,organic,703,23.4,2024-02,70.0,15535.0,3.0
S-e77b1e,A-296d7c,2024-01-30,,Basic,6,114,1368,False,False,False,False,annual,True,0,1,Company_182,DevTools,DE,2023-11-08,other,730,24.3,2024-01,68.0,22413.0,4.0
S-d841e4,A-a1b80b,2024-06-28,,Enterprise,16,3184,38208,False,True,False,False,annual,True,0,1,Company_184,HealthTech,US,2023-11-27,organic,580,19.3,2024-06,56.0,12979.0,3.0
S-c6dc67,A-9f2731,2024-11-10,,Pro,33,1617,19404,False,False,False,False,monthly,True,0,1,Company_24,FinTech,IN,2024-10-04,event,445,14.8,2024-11,16.0,5404.0,0.0
S-aaf1d0,A-fd9422,2024-07-12,,Enterprise,58,0,0,True,False,False,False,monthly,False,0,1,Company_263,Cybersecurity,US,2024-04-04,organic,566,18.9,2024-07,42.0,10062.0,0.0
S-e77144,A-49b828,2023-08-09,,Enterprise,25,4975,59700,False,True,False,False,monthly,True,0,1,Company_391,FinTech,IN,2023-05-05,ads,904,30.1,2023-08,33.0,9191.0,2.0
S-9b8504,A-c37cab,2024-10-19,,Pro,13,637,7644,False,False,True,False,annual,True,0,1,Company_278,Cybersecurity,UK,2024-07-29,event,467,15.6,2024-10,99.0,34914.0,6.0
S-504683,A-bbc346,2024-11-24,,Enterprise,19,3781,45372,False,False,False,False,annual,True,0,1,Company_138,FinTech,US,2024-08-29,partner,431,14.4,2024-11,53.0,20808.0,5.0
S-f3138f,A-3b5cd1,2024-06-11,,Enterprise,55,0,0,True,True,False,False,annual,True,0,1,Company_49,FinTech,US,2023-09-12,event,597,19.9,2024-06,70.0,29773.0,3.0
S-73688c,A-d535f6,2024-09-21,,Basic,12,0,0,True,False,False,False,monthly,True,0,1,Company_421,DevTools,US,2024-09-03,organic,495,16.5,2024-09,85.0,25982.0,6.0
S-6e5a3d,A-bb1486,2024-11-23,,Pro,41,2009,24108,False,False,False,False,annual,True,0,1,Company_265,HealthTech,US,2024-11-05,organic,432,14.4,2024-11,56.0,17914.0,2.0
S-af6f53,A-410e86,2024-12-01,,Basic,24,456,5472,False,False,False,False,monthly,False,0,1,Company_210,FinTech,US,2024-11-10,organic,424,14.1,2024-12,64.0,25353.0,4.0
S-134753,A-e83938,2024-02-08,,Enterprise,16,3184,38208,False,True,False,False,monthly,True,0,1,Company_111,DevTools,UK,2023-11-21,other,721,24.0,2024-02,45.0,8718.0,3.0
S-3503b4,A-58b9ff,2024-07-18,,Enterprise,2,398,4776,False,False,False,False,monthly,True,0,1,Company_425,DevTools,IN,2024-05-31,partner,560,18.7,2024-07,62.0,18817.0,3.0
S-81e9f1,A-05d3b3,2024-09-10,,Basic,9,171,2052,False,False,False,False,monthly,True,0,1,Company_213,DevTools,AU,2023-05-28,ads,506,16.9,2024-09,36.0,10682.0,2.0
S-31e347,A-cb6cc6,2023-08-15,,Basic,14,266,3192,False,True,False,False,annual,False,0,1,Company_419,DevTools,US,2023-04-03,ads,898,29.9,2023-08,58.0,22570.0,2.0
S-102ebf,A-e60f9d,2024-11-13,,Enterprise,29,5771,69252,False,False,False,False,annual,False,0,1,Company_178,FinTech,US,2024-08-26,other,442,14.7,2024-11,33.0,4206.0,0.0
S-a06b03,A-9b9fe9,2024-11-19,,Pro,68,3332,39984,False,False,False,False,annual,True,0,1,Company_71,EdTech,AU,2023-09-28,other,436,14.5,2024-11,60.0,27768.0,2.0
S-c14b9d,A-91e948,2023-12-06,,Basic,41,779,9348,False,False,False,False,monthly,True,0,1,Company_88,EdTech,AU,2023-01-29,partner,785,26.2,2023-12,86.0,18541.0,4.0
S-a5cf6d,A-e51ec7,2023-11-27,,Enterprise,25,4975,59700,False,False,True,False,monthly,True,0,1,Company_113,FinTech,CA,2023-09-23,partner,794,26.5,2023-11,52.0,26522.0,6.0
S-6d96c9,A-a33200,2024-10-14,,Pro,29,1421,17052,False,False,False,False,monthly,True,0,1,Company_352,HealthTech,US,2024-09-15,partner,472,15.7,2024-10,39.0,14032.0,2.0
S-d81959,A-039727,2024-11-10,,Basic,25,475,5700,False,False,False,False,annual,True,0,1,Company_107,EdTech,AU,2024-11-02,organic,445,14.8,2024-11,51.0,16185.0,1.0
S-c77f0c,A-034368,2024-11-29,,Basic,29,551,6612,False,False,False,False,monthly,False,0,1,Company_353,EdTech,US,2023-11-05,event,426,14.2,2024-11,35.0,11764.0,5.0
S-6eb56d,A-10b8da,2024-09-14,,Pro,34,1666,19992,False,False,False,False,monthly,True,0,1,Company_9,DevTools,US,2023-05-08,partner,502,16.7,2024-09,51.0,14343.0,1.0
S-b1dce0,A-fd7ad3,2024-11-07,,Basic,12,228,2736,False,False,False,False,monthly,True,0,1,Company_100,Cybersecurity,US,2024-11-01,event,448,14.9,2024-11,27.0,6031.0,1.0
S-a07c46,A-e693b6,2023-09-23,2023-10-15,Pro,55,2695,32340,False,True,False,True,monthly,True,1,0,Company_240,FinTech,AU,2023-05-25,event,22,0.7,2023-09,28.0,6908.0,2.0
S-df91b0,A-ba6516,2024-10-04,,Basic,27,513,6156,False,False,True,False,monthly,False,0,1,Company_154,FinTech,US,2023-10-29,ads,482,16.1,2024-10,57.0,25083.0,1.0
S-f16bb2,A-0f6450,2024-12-27,,Enterprise,28,0,0,True,False,False,False,monthly,True,0,1,Company_400,FinTech,US,2024-12-27,other,398,13.3,2024-12,43.0,15340.0,3.0
S-94cf13,A-8adedc,2024-05-23,,Basic,5,95,1140,False,False,False,False,annual,True,0,1,Company_300,EdTech,US,2024-02-11,event,616,20.5,2024-05,42.0,15016.0,1.0
S-f9df40,A-956988,2024-12-05,,Basic,70,1330,15960,False,False,False,False,annual,True,0,1,Company_14,EdTech,UK,2024-11-30,ads,420,14.0,2024-12,20.0,4240.0,5.0
S-f366b3,A-ac85cd,2024-12-26,,Pro,85,4165,49980,False,False,False,False,annual,True,0,1,Company_485,EdTech,US,2024-07-31,partner,399,13.3,2024-12,49.0,10336.0,0.0
S-c38acd,A-726cfa,2024-11-24,,Enterprise,31,6169,74028,False,False,False,False,monthly,True,0,1,Company_82,DevTools,US,2023-07-01,partner,431,14.4,2024-11,58.0,16557.0,7.0
S-0d93fe,A-993085,2023-08-09,,Basic,31,589,7068,False,False,False,False,monthly,True,0,1,Company_258,HealthTech,US,2023-06-01,ads,904,30.1,2023-08,67.0,14967.0,6.0
S-8d8dd0,A-902ef7,2024-09-30,,Enterprise,83,16517,198204,False,True,False,False,monthly,True,0,1,Company_270,HealthTech,US,2024-09-03,other,486,16.2,2024-09,36.0,14000.0,2.0
S-9395a2,A-0e966d,2024-09-05,,Basic,11,209,2508,False,False,False,False,monthly,True,0,1,Company_493,FinTech,IN,2024-06-25,ads,511,17.0,2024-09,70.0,18726.0,3.0
S-b1c57d,A-712533,2023-11-09,,Basic,18,342,4104,False,False,False,False,annual,True,0,1,Company_498,EdTech,US,2023-07-31,organic,812,27.1,2023-11,22.0,6236.0,6.0
S-f039f9,A-7a0d69,2024-12-10,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,0,1,Company_187,DevTools,DE,2024-06-15,ads,415,13.8,2024-12,52.0,14671.0,5.0
S-76b43f,A-b48f73,2024-12-26,,Basic,80,1520,18240,False,False,False,False,monthly,True,0,1,Company_225,EdTech,AU,2024-11-13,event,399,13.3,2024-12,42.0,11337.0,2.0
S-27552b,A-1d5444,2024-07-17,,Pro,24,1176,14112,False,False,False,False,annual,True,0,1,Company_427,Cybersecurity,US,2024-01-18,partner,561,18.7,2024-07,50.0,14182.0,0.0
S-5bf2e5,A-484819,2024-07-31,,Basic,22,418,5016,False,False,False,False,annual,True,0,1,Company_109,HealthTech,US,2023-02-21,organic,547,18.2,2024-07,59.0,18925.0,2.0
S-0c56e1,A-6f8ad2,2024-09-27,,Basic,29,551,6612,False,False,False,False,annual,False,0,1,Company_57,EdTech,IN,2024-07-09,organic,489,16.3,2024-09,62.0,17941.0,5.0
S-47985c,A-1b707d,2024-12-27,,Basic,2,0,0,True,False,False,False,annual,False,0,1,Company_56,Cybersecurity,US,2023-07-14,organic,398,13.3,2024-12,21.0,7154.0,0.0
S-43b137,A-756192,2024-06-14,,Enterprise,39,7761,93132,False,False,False,False,annual,True,0,1,Company_390,FinTech,IN,2023-06-11,other,594,19.8,2024-06,19.0,7693.0,0.0
S-8d2824,A-417d2f,2023-08-14,,Basic,37,703,8436,False,False,False,False,annual,False,0,1,Company_285,Cybersecurity,IN,2023-07-04,partner,899,30.0,2023-08,52.0,18843.0,4.0
S-2186ea,A-dbc825,2024-03-06,,Pro,19,931,11172,False,False,False,False,annual,True,0,1,Company_252,EdTech,FR,2024-01-07,partner,694,23.1,2024-03,27.0,11491.0,2.0
S-2f8d64,A-ab438f,2024-11-28,,Enterprise,13,2587,31044,False,False,False,False,annual,False,0,1,Company_233,Cybersecurity,US,2024-09-13,ads,427,14.2,2024-11,39.0,9271.0,0.0
S-7501c9,A-94c3cd,2024-11-23,,Pro,32,0,0,True,False,False,False,monthly,True,0,1,Company_351,FinTech,CA,2023-09-20,other,432,14.4,2024-11,54.0,16150.0,4.0
S-718bf5,A-5a3eb9,2024-03-15,,Pro,18,882,10584,False,False,False,False,annual,True,0,1,Company_283,DevTools,CA,2023-08-20,other,685,22.8,2024-03,54.0,4961.0,2.0
S-96e431,A-8b25f2,2024-03-23,,Pro,6,294,3528,False,False,False,False,annual,True,0,1,Company_96,Cybersecurity,US,2024-02-17,ads,677,22.6,2024-03,33.0,7759.0,0.0
S-084f4a,A-faa28c,2024-02-05,2024-10-13,Enterprise,48,9552,114624,False,False,False,True,monthly,False,1,0,Company_91,HealthTech,US,2024-01-30,organic,251,8.4,2024-02,76.0,12197.0,4.0
S-fc8f09,A-68f37c,2024-10-05,,Enterprise,4,796,9552,False,True,False,False,monthly,True,0,1,Company_202,HealthTech,US,2023-07-15,ads,481,16.0,2024-10,58.0,14860.0,4.0
S-5abbac,A-94d3da,2023-09-26,,Pro,41,0,0,True,False,False,False,annual,True,0,1,Company_61,HealthTech,US,2023-05-03,other,856,28.5,2023-09,38.0,7658.0,3.0
S-5aff5f,A-d82ef9,2024-11-30,,Basic,26,494,5928,False,False,False,False,monthly,True,0,1,Company_355,EdTech,UK,2024-07-02,other,425,14.2,2024-11,24.0,3672.0,9.0
S-43cd30,A-8145a0,2024-05-01,,Basic,37,0,0,True,True,False,False,annual,False,0,1,Company_33,Cybersecurity,AU,2023-04-25,partner,638,21.3,2024-05,68.0,24845.0,2.0
S-339fce,A-e888d1,2024-11-26,,Pro,14,686,8232,False,False,False,False,monthly,True,0,1,Company_102,Cybersecurity,US,2023-03-28,other,429,14.3,2024-11,0.0,0.0,0.0
S-9dcfb5,A-7d514c,2024-09-07,,Enterprise,17,3383,40596,False,False,False,False,annual,True,0,1,Company_119,HealthTech,DE,2024-02-03,organic,509,17.0,2024-09,39.0,16260.0,6.0
S-2fd650,A-019782,2024-12-04,,Enterprise,15,0,0,True,False,False,False,annual,False,0,1,Company_142,DevTools,FR,2023-04-19,event,421,14.0,2024-12,60.0,12901.0,2.0
S-50a388,A-089363,2024-06-18,,Pro,34,0,0,True,True,False,False,annual,True,0,1,Company_387,FinTech,AU,2023-05-06,event,590,19.7,2024-06,19.0,5477.0,3.0
S-1fd72a,A-09316c,2024-11-27,,Pro,70,3430,41160,False,False,False,False,annual,True,0,1,Company_341,FinTech,AU,2024-09-11,organic,428,14.3,2024-11,65.0,12161.0,5.0
S-40cbc0,A-474ad4,2024-04-18,,Basic,8,152,1824,False,False,False,False,annual,True,0,1,Company_261,EdTech,US,2023-11-28,organic,651,21.7,2024-04,63.0,23620.0,7.0
S-0b831e,A-4c38bc,2024-05-10,,Pro,36,1764,21168,False,False,False,False,annual,True,0,1,Company_55,HealthTech,UK,2024-03-09,event,629,21.0,2024-05,39.0,9037.0,0.0
S-b5035b,A-7c4956,2023-12-28,,Enterprise,5,995,11940,False,False,False,False,monthly,True,0,1,Company_254,DevTools,US,2023-05-06,ads,763,25.4,2023-12,78.0,13805.0,7.0
S-1ac1b4,A-ac14bb,2023-10-28,,Enterprise,21,4179,50148,False,False,False,False,monthly,True,0,1,Company_15,FinTech,US,2023-09-08,partner,824,27.5,2023-10,54.0,17389.0,4.0
S-86e226,A-58b9ff,2024-06-17,,Pro,25,0,0,True,False,False,False,monthly,False,0,1,Company_425,DevTools,IN,2024-05-31,partner,591,19.7,2024-06,10.0,60.0,0.0
S-e60ba0,A-d26ab4,2024-11-18,,Pro,62,0,0,True,False,False,False,annual,False,0,1,Company_497,DevTools,UK,2024-11-07,organic,437,14.6,2024-11,50.0,18622.0,1.0
S-377ced,A-432483,2023-12-13,,Enterprise,60,11940,143280,False,False,False,False,monthly,False,0,1,Company_78,Cybersecurity,US,2023-02-06,ads,778,25.9,2023-12,60.0,13932.0,4.0
S-72cf21,A-855a48,2024-01-30,,Enterprise,40,7960,95520,False,False,True,False,annual,False,0,1,Company_389,EdTech,US,2023-12-22,partner,730,24.3,2024-01,32.0,15969.0,3.0
S-d114e2,A-016043,2024-11-27,,Basic,11,209,2508,False,False,False,False,annual,False,0,1,Company_405,EdTech,CA,2024-07-31,organic,428,14.3,2024-11,40.0,8973.0,1.0
S-5521a1,A-b7b7b7,2024-11-04,,Pro,45,2205,26460,False,False,False,False,annual,True,0,1,Company_338,FinTech,US,2024-06-30,event,451,15.0,2024-11,64.0,13113.0,0.0
S-206227,A-4e960a,2024-07-10,,Enterprise,12,2388,28656,False,False,True,False,monthly,True,0,1,Company_277,FinTech,US,2024-01-17,other,568,18.9,2024-07,91.0,33815.0,4.0
S-eac553,A-ac9111,2024-09-06,,Basic,28,532,6384,False,False,False,False,annual,True,0,1,Company_487,HealthTech,US,2023-08-12,event,510,17.0,2024-09,31.0,5476.0,3.0
S-26191b,A-cbbe12,2023-07-21,2024-10-23,Pro,40,0,0,True,False,False,True,annual,True,1,0,Company_450,Cybersecurity,DE,2023-03-22,partner,460,15.3,2023-07,49.0,16377.0,1.0
S-8c8315,A-34ea2f,2024-11-19,,Pro,8,0,0,True,True,False,False,annual,True,0,1,Company_436,HealthTech,US,2024-08-15,organic,436,14.5,2024-11,52.0,15982.0,0.0
S-7af0d5,A-c4ea60,2023-04-11,,Basic,48,912,10944,False,False,True,False,annual,False,0,1,Company_18,FinTech,DE,2023-03-09,other,1024,34.1,2023-04,42.0,12208.0,4.0
S-b45a45,A-bcbe98,2024-09-09,,Pro,46,2254,27048,False,False,False,False,annual,True,0,1,Company_452,Cybersecurity,US,2024-07-29,other,507,16.9,2024-09,61.0,16097.0,10.0
S-639d60,A-84ebe4,2024-01-25,,Enterprise,18,0,0,True,False,False,False,annual,True,0,1,Company_68,FinTech,US,2023-03-12,ads,735,24.5,2024-01,58.0,28875.0,6.0
S-aaeb34,A-90a8c8,2024-09-21,,Enterprise,28,5572,66864,False,True,False,False,annual,False,0,1,Company_249,FinTech,AU,2024-08-24,organic,495,16.5,2024-09,66.0,23387.0,2.0
S-bef342,A-4814a3,2024-11-26,,Enterprise,87,17313,207756,False,False,False,False,annual,True,0,1,Company_337,Cybersecurity,IN,2024-09-17,event,429,14.3,2024-11,45.0,13838.0,0.0
S-162d54,A-922109,2024-11-08,,Basic,11,209,2508,False,False,False,False,monthly,True,0,1,Company_243,Cybersecurity,US,2024-01-26,ads,447,14.9,2024-11,52.0,13679.0,3.0
S-cf44af,A-3be56b,2024-03-08,,Pro,17,833,9996,False,False,False,False,annual,True,0,1,Company_200,HealthTech,IN,2023-10-26,event,692,23.1,2024-03,45.0,12160.0,1.0
S-2c3d7d,A-c62e55,2024-12-31,,Pro,14,686,8232,False,False,False,False,annual,True,0,1,Company_315,EdTech,US,2023-02-08,partner,394,13.1,2024-12,32.0,6285.0,2.0
S-92795b,A-e36807,2024-06-01,,Basic,81,1539,18468,False,False,False,False,monthly,False,0,1,Company_164,EdTech,AU,2024-05-17,other,607,20.2,2024-06,42.0,15366.0,3.0
S-9cb1f7,A-118d55,2024-12-07,,Pro,17,833,9996,False,False,True,False,monthly,True,0,1,Company_65,Cybersecurity,US,2024-10-22,organic,418,13.9,2024-12,31.0,9436.0,2.0
S-ee994a,A-49b828,2024-04-18,,Pro,25,1225,14700,False,False,False,False,monthly,True,0,1,Company_391,FinTech,IN,2023-05-05,ads,651,21.7,2024-04,27.0,7661.0,0.0
